Layout Name,Algorithm,Nodes Expanded,Path Cost
bigMaze_127,ucs,"440",72
bigMaze_127,mm,"254",72
bigMaze_127,mm0,"274",72
bigMaze_128,dfs,"267",114
bigMaze_128,bfs,"588",114
bigMaze_128,astar,"455",114
bigMaze_128,ucs,"588",114
bigMaze_128,mm,"454",114
bigMaze_128,mm0,"454",114
bigMaze_129,dfs,"267",113
bigMaze_129,bfs,"588",113
bigMaze_129,astar,"455",113
bigMaze_129,ucs,"588",113
bigMaze_129,mm,"458",113
bigMaze_129,mm0,"454",113
bigMaze_13,dfs,"165",62
bigMaze_13,bfs,"397",62
bigMaze_13,astar,"202",62
bigMaze_13,ucs,"397",62
bigMaze_13,mm,"189",62
bigMaze_13,mm0,"202",62
bigMaze_130,dfs,"267",112
bigMaze_130,bfs,"588",112
bigMaze_130,astar,"455",112
bigMaze_130,ucs,"588",112
bigMaze_130,mm,"453",112
bigMaze_130,mm0,"453",112
bigMaze_131,dfs,"262",113
bigMaze_131,bfs,"588",113
bigMaze_131,astar,"455",113
bigMaze_131,ucs,"588",113
bigMaze_131,mm,"458",113
bigMaze_131,mm0,"454",113
bigMaze_132,dfs,"263",114
bigMaze_132,bfs,"588",114
bigMaze_132,astar,"455",114
bigMaze_132,ucs,"588",114
bigMaze_132,mm,"454",114
bigMaze_132,mm0,"454",114
bigMaze_133,dfs,"498",120
bigMaze_133,bfs,"620",120
bigMaze_133,astar,"515",120
bigMaze_133,ucs,"620",120
bigMaze_133,mm,"520",120
bigMaze_133,mm0,"520",120
bigMaze_134,dfs,"265",122
bigMaze_134,bfs,"620",122
bigMaze_134,astar,"521",122
bigMaze_134,ucs,"620",122
bigMaze_134,mm,"526",122
bigMaze_134,mm0,"527",122
bigMaze_135,dfs,"488",124
bigMaze_135,bfs,"620",124
bigMaze_135,astar,"541",124
bigMaze_135,ucs,"620",124
bigMaze_135,mm,"539",124
bigMaze_135,mm0,"539",124
bigMaze_136,dfs,"268",125
bigMaze_136,bfs,"620",125
bigMaze_136,astar,"544",125
bigMaze_136,ucs,"620",125
bigMaze_136,mm,"544",125
bigMaze_136,mm0,"547",125
bigMaze_137,dfs,"269",126
bigMaze_137,bfs,"620",126
bigMaze_137,astar,"547",126
bigMaze_137,ucs,"620",126
bigMaze_137,mm,"550",126
bigMaze_137,mm0,"550",126
bigMaze_138,dfs,"601",37
bigMaze_138,bfs,"224",37
bigMaze_138,astar,"83",37
bigMaze_138,ucs,"224",37
bigMaze_138,mm,"82",37
bigMaze_138,mm0,"133",37
bigMaze_139,dfs,"138",47
bigMaze_139,bfs,"277",47
bigMaze_139,astar,"108",47
bigMaze_139,ucs,"277",47
bigMaze_139,mm,"110",47
bigMaze_139,mm0,"171",47
bigMaze_14,dfs,"166",63
bigMaze_14,bfs,"401",63
bigMaze_14,astar,"206",63
bigMaze_14,ucs,"401",63
bigMaze_14,mm,"206",63
bigMaze_14,mm0,"209",63
bigMaze_140,dfs,"576",73
bigMaze_140,bfs,"442",73
bigMaze_140,astar,"254",73
bigMaze_140,ucs,"442",73
bigMaze_140,mm,"267",73
bigMaze_140,mm0,"279",73
bigMaze_141,dfs,"258",111
bigMaze_141,bfs,"588",111
bigMaze_141,astar,"455",111
bigMaze_141,ucs,"588",111
bigMaze_141,mm,"457",111
bigMaze_141,mm0,"453",111
bigMaze_142,dfs,"497",119
bigMaze_142,bfs,"620",119
bigMaze_142,astar,"515",119
bigMaze_142,ucs,"620",119
bigMaze_142,mm,"522",119
bigMaze_142,mm0,"520",119
bigMaze_143,dfs,"264",121
bigMaze_143,bfs,"620",121
bigMaze_143,astar,"521",121
bigMaze_143,ucs,"620",121
bigMaze_143,mm,"527",121
bigMaze_143,mm0,"528",121
bigMaze_144,dfs,"266",123
bigMaze_144,bfs,"620",123
bigMaze_144,astar,"535",123
bigMaze_144,ucs,"620",123
bigMaze_144,mm,"535",123
bigMaze_144,mm0,"536",123
bigMaze_145,dfs,"472",127
bigMaze_145,bfs,"620",127
bigMaze_145,astar,"548",127
bigMaze_145,ucs,"620",127
bigMaze_145,mm,"553",127
bigMaze_145,mm0,"552",127
bigMaze_146,dfs,"596",38
bigMaze_146,bfs,"224",38
bigMaze_146,astar,"80",38
bigMaze_146,ucs,"224",38
bigMaze_146,mm,"78",38
bigMaze_146,mm0,"129",38
bigMaze_147,dfs,"600",37
bigMaze_147,bfs,"224",37
bigMaze_147,astar,"80",37
bigMaze_147,ucs,"224",37
bigMaze_147,mm,"80",37
bigMaze_147,mm0,"131",37
bigMaze_148,dfs,"600",36
bigMaze_148,bfs,"224",36
bigMaze_148,astar,"80",36
bigMaze_148,ucs,"224",36
bigMaze_148,mm,"78",36
bigMaze_148,mm0,"134",36
bigMaze_149,dfs,"128",37
bigMaze_149,bfs,"231",37
bigMaze_149,astar,"81",37
bigMaze_149,ucs,"231",37
bigMaze_149,mm,"83",37
bigMaze_149,mm0,"140",37
bigMaze_15,dfs,"167",64
bigMaze_15,bfs,"405",64
bigMaze_15,astar,"216",64
bigMaze_15,ucs,"405",64
bigMaze_15,mm,"207",64
bigMaze_15,mm0,"213",64
bigMaze_150,dfs,"129",38
bigMaze_150,bfs,"233",38
bigMaze_150,astar,"90",38
bigMaze_150,ucs,"233",38
bigMaze_150,mm,"82",38
bigMaze_150,mm0,"141",38
bigMaze_151,dfs,"130",39
bigMaze_151,bfs,"237",39
bigMaze_151,astar,"91",39
bigMaze_151,ucs,"237",39
bigMaze_151,mm,"93",39
bigMaze_151,mm0,"145",39
bigMaze_152,dfs,"131",40
bigMaze_152,bfs,"243",40
bigMaze_152,astar,"94",40
bigMaze_152,ucs,"243",40
bigMaze_152,mm,"93",40
bigMaze_152,mm0,"146",40
bigMaze_153,dfs,"132",41
bigMaze_153,bfs,"247",41
bigMaze_153,astar,"95",41
bigMaze_153,ucs,"247",41
bigMaze_153,mm,"98",41
bigMaze_153,mm0,"151",41
bigMaze_154,dfs,"133",42
bigMaze_154,bfs,"251",42
bigMaze_154,astar,"96",42
bigMaze_154,ucs,"251",42
bigMaze_154,mm,"98",42
bigMaze_154,mm0,"153",42
bigMaze_155,dfs,"134",43
bigMaze_155,bfs,"255",43
bigMaze_155,astar,"97",43
bigMaze_155,ucs,"255",43
bigMaze_155,mm,"101",43
bigMaze_155,mm0,"159",43
bigMaze_156,dfs,"135",44
bigMaze_156,bfs,"259",44
bigMaze_156,astar,"102",44
bigMaze_156,ucs,"259",44
bigMaze_156,mm,"101",44
bigMaze_156,mm0,"160",44
bigMaze_157,dfs,"136",45
bigMaze_157,bfs,"263",45
bigMaze_157,astar,"104",45
bigMaze_157,ucs,"263",45
bigMaze_157,mm,"107",45
bigMaze_157,mm0,"164",45
bigMaze_158,dfs,"137",46
bigMaze_158,bfs,"269",46
bigMaze_158,astar,"106",46
bigMaze_158,ucs,"269",46
bigMaze_158,mm,"107",46
bigMaze_158,mm0,"165",46
bigMaze_159,dfs,"193",80
bigMaze_159,bfs,"469",80
bigMaze_159,astar,"278",80
bigMaze_159,ucs,"469",80
bigMaze_159,mm,"302",80
bigMaze_159,mm0,"340",80
bigMaze_16,dfs,"168",65
bigMaze_16,bfs,"409",65
bigMaze_16,astar,"221",65
bigMaze_16,ucs,"409",65
bigMaze_16,mm,"216",65
bigMaze_16,mm0,"221",65
bigMaze_160,dfs,"566",79
bigMaze_160,bfs,"465",79
bigMaze_160,astar,"273",79
bigMaze_160,ucs,"465",79
bigMaze_160,mm,"301",79
bigMaze_160,mm0,"328",79
bigMaze_161,dfs,"566",78
bigMaze_161,bfs,"461",78
bigMaze_161,astar,"270",78
bigMaze_161,ucs,"461",78
bigMaze_161,mm,"292",78
bigMaze_161,mm0,"322",78
bigMaze_162,dfs,"568",77
bigMaze_162,bfs,"457",77
bigMaze_162,astar,"267",77
bigMaze_162,ucs,"457",77
bigMaze_162,mm,"291",77
bigMaze_162,mm0,"309",77
bigMaze_163,dfs,"568",76
bigMaze_163,bfs,"453",76
bigMaze_163,astar,"264",76
bigMaze_163,ucs,"453",76
bigMaze_163,mm,"278",76
bigMaze_163,mm0,"303",76
bigMaze_164,dfs,"576",75
bigMaze_164,bfs,"449",75
bigMaze_164,astar,"259",75
bigMaze_164,ucs,"449",75
bigMaze_164,mm,"277",75
bigMaze_164,mm0,"290",75
bigMaze_165,dfs,"576",74
bigMaze_165,bfs,"445",74
bigMaze_165,astar,"256",74
bigMaze_165,ucs,"445",74
bigMaze_165,mm,"267",74
bigMaze_165,mm0,"287",74
bigMaze_166,dfs,"576",84
bigMaze_166,bfs,"453",84
bigMaze_166,astar,"264",84
bigMaze_166,ucs,"453",84
bigMaze_166,mm,"296",84
bigMaze_166,mm0,"307",84
bigMaze_167,dfs,"257",110
bigMaze_167,bfs,"588",110
bigMaze_167,astar,"455",110
bigMaze_167,ucs,"588",110
bigMaze_167,mm,"452",110
bigMaze_167,mm0,"451",110
bigMaze_168,dfs,"256",111
bigMaze_168,bfs,"588",111
bigMaze_168,astar,"455",111
bigMaze_168,ucs,"588",111
bigMaze_168,mm,"457",111
bigMaze_168,mm0,"453",111
bigMaze_169,dfs,"257",112
bigMaze_169,bfs,"588",112
bigMaze_169,astar,"455",112
bigMaze_169,ucs,"588",112
bigMaze_169,mm,"453",112
bigMaze_169,mm0,"453",112
bigMaze_17,dfs,"169",66
bigMaze_17,bfs,"413",66
bigMaze_17,astar,"228",66
bigMaze_17,ucs,"413",66
bigMaze_17,mm,"217",66
bigMaze_17,mm0,"224",66
bigMaze_170,dfs,"496",118
bigMaze_170,bfs,"620",118
bigMaze_170,astar,"515",118
bigMaze_170,ucs,"620",118
bigMaze_170,mm,"521",118
bigMaze_170,mm0,"521",118
bigMaze_171,dfs,"262",119
bigMaze_171,bfs,"620",119
bigMaze_171,astar,"518",119
bigMaze_171,ucs,"620",119
bigMaze_171,mm,"526",119
bigMaze_171,mm0,"526",119
bigMaze_172,dfs,"263",120
bigMaze_172,bfs,"620",120
bigMaze_172,astar,"521",120
bigMaze_172,ucs,"620",120
bigMaze_172,mm,"527",120
bigMaze_172,mm0,"527",120
bigMaze_173,dfs,"264",121
bigMaze_173,bfs,"620",121
bigMaze_173,astar,"524",121
bigMaze_173,ucs,"620",121
bigMaze_173,mm,"529",121
bigMaze_173,mm0,"531",121
bigMaze_174,dfs,"265",122
bigMaze_174,bfs,"620",122
bigMaze_174,astar,"531",122
bigMaze_174,ucs,"620",122
bigMaze_174,mm,"532",122
bigMaze_174,mm0,"533",122
bigMaze_175,dfs,"472",128
bigMaze_175,bfs,"620",128
bigMaze_175,astar,"549",128
bigMaze_175,ucs,"620",128
bigMaze_175,mm,"554",128
bigMaze_175,mm0,"554",128
bigMaze_176,dfs,"600",39
bigMaze_176,bfs,"224",39
bigMaze_176,astar,"80",39
bigMaze_176,ucs,"224",39
bigMaze_176,mm,"82",39
bigMaze_176,mm0,"127",39
bigMaze_177,dfs,"120",35
bigMaze_177,bfs,"221",35
bigMaze_177,astar,"77",35
bigMaze_177,ucs,"221",35
bigMaze_177,mm,"77",35
bigMaze_177,mm0,"131",35
bigMaze_178,dfs,"141",43
bigMaze_178,bfs,"251",43
bigMaze_178,astar,"96",43
bigMaze_178,ucs,"251",43
bigMaze_178,mm,"100",43
bigMaze_178,mm0,"153",43
bigMaze_179,dfs,"137",45
bigMaze_179,bfs,"259",45
bigMaze_179,astar,"102",45
bigMaze_179,ucs,"259",45
bigMaze_179,mm,"103",45
bigMaze_179,mm0,"160",45
bigMaze_18,dfs,"170",67
bigMaze_18,bfs,"413",67
bigMaze_18,astar,"228",67
bigMaze_18,ucs,"413",67
bigMaze_18,mm,"221",67
bigMaze_18,mm0,"225",67
bigMaze_180,dfs,"566",81
bigMaze_180,bfs,"471",81
bigMaze_180,astar,"281",81
bigMaze_180,ucs,"471",81
bigMaze_180,mm,"313",81
bigMaze_180,mm0,"345",81
bigMaze_181,dfs,"568",79
bigMaze_181,bfs,"461",79
bigMaze_181,astar,"270",79
bigMaze_181,ucs,"461",79
bigMaze_181,mm,"298",79
bigMaze_181,mm0,"319",79
bigMaze_182,dfs,"576",77
bigMaze_182,bfs,"453",77
bigMaze_182,astar,"264",77
bigMaze_182,ucs,"453",77
bigMaze_182,mm,"286",77
bigMaze_182,mm0,"299",77
bigMaze_183,dfs,"575",83
bigMaze_183,bfs,"453",83
bigMaze_183,astar,"264",83
bigMaze_183,ucs,"453",83
bigMaze_183,mm,"298",83
bigMaze_183,mm0,"304",83
bigMaze_184,dfs,"254",109
bigMaze_184,bfs,"588",109
bigMaze_184,astar,"455",109
bigMaze_184,ucs,"588",109
bigMaze_184,mm,"456",109
bigMaze_184,mm0,"452",109
bigMaze_185,dfs,"260",117
bigMaze_185,bfs,"620",117
bigMaze_185,astar,"508",117
bigMaze_185,ucs,"620",117
bigMaze_185,mm,"518",117
bigMaze_185,mm0,"518",117
bigMaze_186,dfs,"267",123
bigMaze_186,bfs,"620",123
bigMaze_186,astar,"531",123
bigMaze_186,ucs,"620",123
bigMaze_186,mm,"532",123
bigMaze_186,mm0,"534",123
bigMaze_187,dfs,"472",129
bigMaze_187,bfs,"620",129
bigMaze_187,astar,"549",129
bigMaze_187,ucs,"620",129
bigMaze_187,mm,"557",129
bigMaze_187,mm0,"555",129
bigMaze_188,dfs,"600",40
bigMaze_188,bfs,"224",40
bigMaze_188,astar,"80",40
bigMaze_188,ucs,"224",40
bigMaze_188,mm,"81",40
bigMaze_188,mm0,"126",40
bigMaze_189,dfs,"119",34
bigMaze_189,bfs,"215",34
bigMaze_189,astar,"74",34
bigMaze_189,ucs,"215",34
bigMaze_189,mm,"71",34
bigMaze_189,mm0,"125",34
bigMaze_19,dfs,"171",68
bigMaze_19,bfs,"413",68
bigMaze_19,astar,"228",68
bigMaze_19,ucs,"413",68
bigMaze_19,mm,"216",68
bigMaze_19,mm0,"222",68
bigMaze_190,dfs,"139",48
bigMaze_190,bfs,"251",48
bigMaze_190,astar,"96",48
bigMaze_190,ucs,"251",48
bigMaze_190,mm,"99",48
bigMaze_190,mm0,"142",48
bigMaze_191,dfs,"141",47
bigMaze_191,bfs,"251",47
bigMaze_191,astar,"96",47
bigMaze_191,ucs,"251",47
bigMaze_191,mm,"101",47
bigMaze_191,mm0,"145",47
bigMaze_192,dfs,"141",46
bigMaze_192,bfs,"251",46
bigMaze_192,astar,"96",46
bigMaze_192,ucs,"251",46
bigMaze_192,mm,"99",46
bigMaze_192,mm0,"145",46
bigMaze_193,dfs,"141",45
bigMaze_193,bfs,"251",45
bigMaze_193,astar,"96",45
bigMaze_193,ucs,"251",45
bigMaze_193,mm,"101",45
bigMaze_193,mm0,"149",45
bigMaze_194,dfs,"141",44
bigMaze_194,bfs,"251",44
bigMaze_194,astar,"96",44
bigMaze_194,ucs,"251",44
bigMaze_194,mm,"99",44
bigMaze_194,mm0,"149",44
bigMaze_195,dfs,"137",46
bigMaze_195,bfs,"259",46
bigMaze_195,astar,"102",46
bigMaze_195,ucs,"259",46
bigMaze_195,mm,"101",46
bigMaze_195,mm0,"157",46
bigMaze_196,dfs,"566",88
bigMaze_196,bfs,"486",88
bigMaze_196,astar,"294",88
bigMaze_196,ucs,"486",88
bigMaze_196,mm,"336",88
bigMaze_196,mm0,"369",88
bigMaze_197,dfs,"566",82
bigMaze_197,bfs,"475",82
bigMaze_197,astar,"286",82
bigMaze_197,ucs,"475",82
bigMaze_197,mm,"314",82
bigMaze_197,mm0,"352",82
bigMaze_198,dfs,"568",80
bigMaze_198,bfs,"461",80
bigMaze_198,astar,"270",80
bigMaze_198,ucs,"461",80
bigMaze_198,mm,"296",80
bigMaze_198,mm0,"322",80
bigMaze_199,dfs,"576",78
bigMaze_199,bfs,"453",78
bigMaze_199,astar,"264",78
bigMaze_199,ucs,"453",78
bigMaze_199,mm,"284",78
bigMaze_199,mm0,"304",78
bigMaze_2,dfs,"624",52
bigMaze_2,bfs,"224",52
bigMaze_2,astar,"104",52
bigMaze_2,ucs,"224",52
bigMaze_2,mm,"105",52
bigMaze_2,mm0,"118",52
bigMaze_20,dfs,"279",118
bigMaze_20,bfs,"588",118
bigMaze_20,astar,"455",118
bigMaze_20,ucs,"588",118
bigMaze_20,mm,"454",118
bigMaze_20,mm0,"454",118
bigMaze_200,dfs,"571",79
bigMaze_200,bfs,"453",79
bigMaze_200,astar,"264",79
bigMaze_200,ucs,"453",79
bigMaze_200,mm,"290",79
bigMaze_200,mm0,"302",79
bigMaze_201,dfs,"572",80
bigMaze_201,bfs,"453",80
bigMaze_201,astar,"264",80
bigMaze_201,ucs,"453",80
bigMaze_201,mm,"288",80
bigMaze_201,mm0,"305",80
bigMaze_202,dfs,"573",81
bigMaze_202,bfs,"453",81
bigMaze_202,astar,"264",81
bigMaze_202,ucs,"453",81
bigMaze_202,mm,"294",81
bigMaze_202,mm0,"303",81
bigMaze_203,dfs,"574",82
bigMaze_203,bfs,"453",82
bigMaze_203,astar,"264",82
bigMaze_203,ucs,"453",82
bigMaze_203,mm,"292",82
bigMaze_203,mm0,"306",82
bigMaze_204,dfs,"253",108
bigMaze_204,bfs,"588",108
bigMaze_204,astar,"455",108
bigMaze_204,ucs,"588",108
bigMaze_204,mm,"451",108
bigMaze_204,mm0,"450",108
bigMaze_205,dfs,"252",109
bigMaze_205,bfs,"588",109
bigMaze_205,astar,"455",109
bigMaze_205,ucs,"588",109
bigMaze_205,mm,"456",109
bigMaze_205,mm0,"452",109
bigMaze_206,dfs,"253",110
bigMaze_206,bfs,"588",110
bigMaze_206,astar,"455",110
bigMaze_206,ucs,"588",110
bigMaze_206,mm,"452",110
bigMaze_206,mm0,"451",110
bigMaze_207,dfs,"259",116
bigMaze_207,bfs,"620",116
bigMaze_207,astar,"505",116
bigMaze_207,ucs,"620",116
bigMaze_207,mm,"514",116
bigMaze_207,mm0,"514",116
bigMaze_208,dfs,"257",118
bigMaze_208,bfs,"620",118
bigMaze_208,astar,"497",118
bigMaze_208,ucs,"620",118
bigMaze_208,mm,"502",118
bigMaze_208,mm0,"502",118
bigMaze_209,dfs,"267",124
bigMaze_209,bfs,"620",124
bigMaze_209,astar,"531",124
bigMaze_209,ucs,"620",124
bigMaze_209,mm,"532",124
bigMaze_209,mm0,"532",124
bigMaze_21,dfs,"278",119
bigMaze_21,bfs,"588",119
bigMaze_21,astar,"455",119
bigMaze_21,ucs,"588",119
bigMaze_21,mm,"457",119
bigMaze_21,mm0,"455",119
bigMaze_210,dfs,"472",130
bigMaze_210,bfs,"620",130
bigMaze_210,astar,"549",130
bigMaze_210,ucs,"620",130
bigMaze_210,mm,"559",130
bigMaze_210,mm0,"559",130
bigMaze_211,dfs,"600",41
bigMaze_211,bfs,"224",41
bigMaze_211,astar,"80",41
bigMaze_211,ucs,"224",41
bigMaze_211,mm,"83",41
bigMaze_211,mm0,"124",41
bigMaze_212,dfs,"118",33
bigMaze_212,bfs,"211",33
bigMaze_212,astar,"70",33
bigMaze_212,ucs,"211",33
bigMaze_212,mm,"71",33
bigMaze_212,mm0,"123",33
bigMaze_213,dfs,"141",49
bigMaze_213,bfs,"251",49
bigMaze_213,astar,"96",49
bigMaze_213,ucs,"251",49
bigMaze_213,mm,"101",49
bigMaze_213,mm0,"142",49
bigMaze_214,dfs,"565",87
bigMaze_214,bfs,"486",87
bigMaze_214,astar,"294",87
bigMaze_214,ucs,"486",87
bigMaze_214,mm,"337",87
bigMaze_214,mm0,"364",87
bigMaze_215,dfs,"566",83
bigMaze_215,bfs,"480",83
bigMaze_215,astar,"290",83
bigMaze_215,ucs,"480",83
bigMaze_215,mm,"325",83
bigMaze_215,mm0,"356",83
bigMaze_216,dfs,"250",107
bigMaze_216,bfs,"588",107
bigMaze_216,astar,"455",107
bigMaze_216,ucs,"588",107
bigMaze_216,mm,"455",107
bigMaze_216,mm0,"451",107
bigMaze_217,dfs,"258",115
bigMaze_217,bfs,"620",115
bigMaze_217,astar,"501",115
bigMaze_217,ucs,"620",115
bigMaze_217,mm,"511",115
bigMaze_217,mm0,"511",115
bigMaze_218,dfs,"256",117
bigMaze_218,bfs,"620",117
bigMaze_218,astar,"497",117
bigMaze_218,ucs,"620",117
bigMaze_218,mm,"504",117
bigMaze_218,mm0,"504",117
bigMaze_219,dfs,"472",131
bigMaze_219,bfs,"620",131
bigMaze_219,astar,"549",131
bigMaze_219,ucs,"620",131
bigMaze_219,mm,"566",131
bigMaze_219,mm0,"562",131
bigMaze_22,dfs,"279",120
bigMaze_22,bfs,"588",120
bigMaze_22,astar,"455",120
bigMaze_22,ucs,"588",120
bigMaze_22,mm,"454",120
bigMaze_22,mm0,"454",120
bigMaze_220,dfs,"600",42
bigMaze_220,bfs,"224",42
bigMaze_220,astar,"80",42
bigMaze_220,ucs,"224",42
bigMaze_220,mm,"82",42
bigMaze_220,mm0,"123",42
bigMaze_221,dfs,"117",32
bigMaze_221,bfs,"207",32
bigMaze_221,astar,"68",32
bigMaze_221,ucs,"207",32
bigMaze_221,mm,"62",32
bigMaze_221,mm0,"118",32
bigMaze_222,dfs,"141",50
bigMaze_222,bfs,"251",50
bigMaze_222,astar,"96",50
bigMaze_222,ucs,"251",50
bigMaze_222,mm,"99",50
bigMaze_222,mm0,"139",50
bigMaze_223,dfs,"560",100
bigMaze_223,bfs,"513",100
bigMaze_223,astar,"322",100
bigMaze_223,ucs,"513",100
bigMaze_223,mm,"381",100
bigMaze_223,mm0,"401",100
bigMaze_224,dfs,"564",99
bigMaze_224,bfs,"513",99
bigMaze_224,astar,"322",99
bigMaze_224,ucs,"513",99
bigMaze_224,mm,"384",99
bigMaze_224,mm0,"397",99
bigMaze_225,dfs,"564",98
bigMaze_225,bfs,"513",98
bigMaze_225,astar,"322",98
bigMaze_225,ucs,"513",98
bigMaze_225,mm,"379",98
bigMaze_225,mm0,"401",98
bigMaze_226,dfs,"563",99
bigMaze_226,bfs,"513",99
bigMaze_226,astar,"322",99
bigMaze_226,ucs,"513",99
bigMaze_226,mm,"384",99
bigMaze_226,mm0,"397",99
bigMaze_227,dfs,"564",100
bigMaze_227,bfs,"513",100
bigMaze_227,astar,"322",100
bigMaze_227,ucs,"513",100
bigMaze_227,mm,"381",100
bigMaze_227,mm0,"401",100
bigMaze_228,dfs,"564",86
bigMaze_228,bfs,"486",86
bigMaze_228,astar,"294",86
bigMaze_228,ucs,"486",86
bigMaze_228,mm,"331",86
bigMaze_228,mm0,"366",86
bigMaze_229,dfs,"566",85
bigMaze_229,bfs,"486",85
bigMaze_229,astar,"294",85
bigMaze_229,ucs,"486",85
bigMaze_229,mm,"333",85
bigMaze_229,mm0,"363",85
bigMaze_23,dfs,"285",138
bigMaze_23,bfs,"620",138
bigMaze_23,astar,"547",138
bigMaze_23,ucs,"620",138
bigMaze_23,mm,"533",138
bigMaze_23,mm0,"533",138
bigMaze_230,dfs,"566",84
bigMaze_230,bfs,"486",84
bigMaze_230,astar,"294",84
bigMaze_230,ucs,"486",84
bigMaze_230,mm,"327",84
bigMaze_230,mm0,"364",84
bigMaze_231,dfs,"249",106
bigMaze_231,bfs,"548",106
bigMaze_231,astar,"404",106
bigMaze_231,ucs,"548",106
bigMaze_231,mm,"428",106
bigMaze_231,mm0,"438",106
bigMaze_232,dfs,"249",105
bigMaze_232,bfs,"548",105
bigMaze_232,astar,"404",105
bigMaze_232,ucs,"548",105
bigMaze_232,mm,"433",105
bigMaze_232,mm0,"437",105
bigMaze_233,dfs,"249",104
bigMaze_233,bfs,"548",104
bigMaze_233,astar,"404",104
bigMaze_233,ucs,"548",104
bigMaze_233,mm,"427",104
bigMaze_233,mm0,"437",104
bigMaze_234,dfs,"249",103
bigMaze_234,bfs,"548",103
bigMaze_234,astar,"404",103
bigMaze_234,ucs,"548",103
bigMaze_234,mm,"432",103
bigMaze_234,mm0,"436",103
bigMaze_235,dfs,"249",102
bigMaze_235,bfs,"548",102
bigMaze_235,astar,"404",102
bigMaze_235,ucs,"548",102
bigMaze_235,mm,"426",102
bigMaze_235,mm0,"437",102
bigMaze_236,dfs,"249",108
bigMaze_236,bfs,"588",108
bigMaze_236,astar,"455",108
bigMaze_236,ucs,"588",108
bigMaze_236,mm,"451",108
bigMaze_236,mm0,"450",108
bigMaze_237,dfs,"249",107
bigMaze_237,bfs,"588",107
bigMaze_237,astar,"455",107
bigMaze_237,ucs,"588",107
bigMaze_237,mm,"455",107
bigMaze_237,mm0,"451",107
bigMaze_238,dfs,"249",106
bigMaze_238,bfs,"588",106
bigMaze_238,astar,"455",106
bigMaze_238,ucs,"588",106
bigMaze_238,mm,"450",106
bigMaze_238,mm0,"450",106
bigMaze_239,dfs,"248",107
bigMaze_239,bfs,"588",107
bigMaze_239,astar,"455",107
bigMaze_239,ucs,"588",107
bigMaze_239,mm,"455",107
bigMaze_239,mm0,"451",107
bigMaze_24,dfs,"285",137
bigMaze_24,bfs,"620",137
bigMaze_24,astar,"547",137
bigMaze_24,ucs,"620",137
bigMaze_24,mm,"535",137
bigMaze_24,mm0,"535",137
bigMaze_240,dfs,"249",108
bigMaze_240,bfs,"588",108
bigMaze_240,astar,"455",108
bigMaze_240,ucs,"588",108
bigMaze_240,mm,"451",108
bigMaze_240,mm0,"450",108
bigMaze_241,dfs,"257",114
bigMaze_241,bfs,"620",114
bigMaze_241,astar,"497",114
